Close,High,Low,Open,Volume
NVDA,NVDA,NVDA,NVDA,NVDA
3.564127206802368,3.629557861944469,3.5073380830598326,3.6219036582965694,887316000
3.564373731613159,3.58091670951967,3.51894252997162,3.5799289108958305,503340000
3.5465967655181885,3.587583466050543,3.5406709150755487,3.5614111561542945,487456000
3.6544950008392334,3.66733426250649,3.5186954257430654,3.5303001158495726,817376000
3.6379528045654297,3.695976263784137,3.6246197593719924,3.649804269475994,758728000
3.6819028854370117,3.7006680015459184,3.6468420324873065,3.6623972145652366,612612000
3.9490573406219482,3.9505386852543913,3.747826644478348,3.789060346795363,1161744000
3.693753957748413,4.160411459786696,3.5246214039672226,4.067573929336677,3692928000
3.7028896808624268,3.7456049685136237,3.508819617488062,3.6019041608677975,1697532000
3.7381978034973145,3.8214060090408233,3.5962251125932796,3.8122702251353497,1672504000
3.7460989952087402,3.803875685198107,3.66659450037162,3.741160943368978,1184640000
3.7621476650238037,3.7925172329279717,3.617212061037466,3.62856997897331,963824000
3.7436296939849854,3.8196777141627756,3.709556407766214,3.7717773653395494,924960000
3.8843674659729004,3.889552525681854,3.784122507325525,3.7878259868487962,778176000
3.878688097000122,3.9935006629808663,3.874490836221336,3.9265884379069265,1095444000
3.937453269958496,3.9411569855497577,3.8443687177601142,3.906342906685722,682652000
3.9102933406829834,3.9589344824585244,3.8863431648962097,3.945601200704648,469132000
3.79819655418396,3.9337493752324915,3.7831349203159177,3.917947186700654,1088588000
3.756716251373291,3.8665905575603965,3.662397126891743,3.831035688325904,1063960000
3.619187116622925,3.747826505174945,3.613508275870622,3.7391847397974303,999492000
3.746840000152588,3.751531279178021,3.598694668940653,3.686841171622921,994948000
3.621656656265259,3.7214075995110214,3.5574603414740946,3.718444910031865,1064424000
3.569312334060669,3.6525205415895248,3.5431400244174482,3.638940487412305,731060000
3.440178632736206,3.5962249150602448,3.4216605283438573,3.581410525734555,709072000
3.532029151916504,3.5609173785186217,3.484622583792766,3.5036344714695833,820188000
3.5426461696624756,3.5895589578041225,3.450796190892149,3.5028940394909514,746284000
3.6236319541931152,3.641903286336042,3.5764723967613086,3.599435007340778,654972000
3.7949862480163574,3.8023934422204904,3.6710381308677924,3.6972104368281555,958492000
3.8488125801086426,3.856466783101962,3.7567156066100873,3.798690101078281,757956000
4.012513637542725,4.02461211257319,3.8656031126603283,3.9085651789557447,1145208000
3.9660933017730713,4.1060903572047325,3.91967454661136,4.024610527199421,1369132000
4.072760105133057,4.074241214812205,3.9754778073837125,3.9823912223566533,941948000
4.055474281311035,4.135719778828836,3.993747120432993,4.106831324371889,930792000
4.097695827484131,4.112263440557578,3.982636031845438,3.9944877290816065,776640000
4.076462745666504,4.133251634367219,4.064364271957107,4.106832316476075,687044000
4.135720729827881,4.135967502897169,4.047080691033266,4.096956165605879,699596000
4.150536060333252,4.180165318294716,4.1009073475859745,4.115228194845772,648332000
4.10238790512085,4.167325012375066,4.091771012092167,4.157695682541963,652524000
4.082633972167969,4.096954811449783,4.038931135359356,4.079424039564304,496556000
4.129796028137207,4.195720718426684,4.094981707105314,4.1401661512230685,640404000
3.9935014247894287,4.16633771025216,3.8902935293287197,4.154732782359743,782856000
4.058931350708008,4.083375538423715,3.9327613371638646,3.9576988354783995,513348000
4.012513637542725,4.108561118489138,3.965848090996643,4.072512466496845,559672000
4.0614013671875,4.063129720683439,3.975230465478226,4.003130894500963,431384000
4.058931350708008,4.096461573373263,3.981896250159465,4.092511321055388,478444000
4.110537528991699,4.114241009974752,4.041402901347598,4.058439667375438,442420000
4.128560543060303,4.199176258032518,4.110536219242851,4.1332515860813785,589096000
4.255472183227539,4.255965729433738,4.148066544808595,4.157696347121919,717412000
4.204855918884277,4.310038715794118,4.165597332135475,4.293495969977976,755336000
4.249546051025391,4.252015194716144,4.13991852004919,4.158683635346108,530784000
4.067574977874756,4.26312666269112,4.0574516287026885,4.250780942624794,1328088000
3.850787878036499,3.9258480956680923,3.775480887344715,3.879923111131494,1497196000
4.157941818237305,4.161645297388264,3.9307858351409357,3.9423905250568034,1279020000
4.1228814125061035,4.189299629735953,4.08856111868237,4.163127556502514,764532000
4.077696323394775,4.161398531500811,4.04535163214307,4.137942378603012,596632000
3.9868340492248535,4.086338210922548,3.984612150040377,4.069301923724913,525444000
3.987576723098755,4.058192932172808,3.9416517218091056,4.041156165985669,601204000
3.929551839828491,4.023377171428585,3.8856022168012005,4.012019488343503,623672000
4.01703405380249,4.022965120951961,3.9468503876745213,3.9661262380714066,450456000
4.097349166870117,4.108469856011283,3.975021586317293,3.983671430187489,579520000
4.082274913787842,4.133924638034348,4.055832811605993,4.129475984599425,469700000
4.048172473907471,4.116626504145208,4.041746954447031,4.106494244291802,357200000
4.076838970184326,4.080051729964275,4.011597698666977,4.067201162200082,389496000
4.070165157318115,4.09191255509903,4.009866539941522,4.018021931948228,324096000
4.09438419342041,4.105504883440742,4.059539238995241,4.089935540327887,384400000
4.1873040199279785,4.191257750302816,4.107235323570904,4.114648803701499,612684000
4.212512016296387,4.248098428916167,4.191259059150326,4.199908907596452,445432000
4.10006856918335,4.166051279535724,4.0419942626906185,4.161108644962341,695364000
4.097597122192383,4.146775533336381,4.062752633670818,4.132936534053426,397672000
4.116626739501953,4.1489999149195915,4.076345159472309,4.1144024123256475,352868000
4.045207500457764,4.119839603153848,4.0209892452613465,4.105012167308894,498856000
4.176431179046631,4.187057892168141,4.085488762713169,4.090925850131959,567444000
4.1915059089660645,4.201143717551824,4.126264633376875,4.201143717551824,411488000
4.2102861404418945,4.2391995565506155,4.133924196934399,4.166297362219657,580960000
4.186315536499023,4.264407366720396,4.146775405097484,4.171240643400246,513712000
4.450988292694092,4.450988292694092,4.2666321427945295,4.271821768484905,1364792000
4.634850025177002,4.725051470889161,4.568373323499991,4.575292824472235,1684460000
4.62990665435791,4.6916881662811045,4.562441066108104,4.584435457811596,874280000
4.592591285705566,4.6810623792094255,4.55230970559024,4.633614308214572,724920000
4.4670515060424805,4.514994030523525,4.389206651349141,4.488798441035224,1075600000
4.423556804656982,4.505355855125553,4.413672006412333,4.455683459502187,491232000
4.225856304168701,4.393902123604919,4.205097802760711,4.392666229175043,874580000
4.249580383300781,4.415649348199763,4.209793252984982,4.360540331163843,1125620000
4.342746257781982,4.356091276240632,4.269102608659963,4.340027950299253,713720000
4.3415117263793945,4.353867843421991,4.2940631810991645,4.349913640863422,435244000
4.417872428894043,4.44159622335989,4.380309165128723,4.425533370092379,619092000
4.423556804656982,4.49720046056979,4.374131870722541,4.468039575146898,503480000
4.432699680328369,4.462602001687669,4.388463909667929,4.429733911542721,390332000
4.469768524169922,4.492009904807036,4.402302940056609,4.438877770102319,427848000
4.467298984527588,4.497695770123768,4.437396651047932,4.494236019375164,437364000
4.480393886566162,4.493738900881426,4.4235550233201755,4.439618344274184,318800000
4.581470966339111,4.614586058276955,4.49843648180616,4.517218119459784,563492000
4.668951988220215,4.768296757654465,4.627681986547324,4.730733495590003,974876000
4.718625545501709,4.720108430255771,4.639545271834047,4.68551045700946,529508000
4.720849514007568,4.771757330258837,4.693665495241023,4.722084936971695,528292000
4.808826446533203,4.818958706621761,4.736171693553565,4.7831253108061516,628728000
4.891366004943848,4.894331774129995,4.775463914837194,4.838728315445329,576640000
4.8869194984436035,4.915338948994049,4.852321988444055,4.870609176392999,478596000
4.882717132568359,4.896556133245479,4.777441742744379,4.895815162228298,567316000
4.888155460357666,4.8930976251714675,4.755943006634969,4.805120963861327,570772000
4.865913391113281,4.932390094316849,4.857016552976339,4.905206541882646,451620000
4.858994007110596,4.914103027120812,4.838729483963385,4.887660445151252,428696000
4.9099016189575195,4.911631494206241,4.842189022539228,4.868137151270055,407244000
4.785843849182129,4.923246371485417,4.724309786030116,4.870361212749257,828160000
4.836010932922363,4.847625607508177,4.789551291867805,4.813522554833439,322744000
4.988486289978027,4.988733280259861,4.862204495346856,4.8881530869599255,572192000
5.037418842315674,5.093021840243447,4.9726715447727745,4.988487883617392,504056000
5.110815525054932,5.137505098548419,5.063614437156652,5.069298515477439,411908000
5.1204514503479,5.188905469963871,5.056198622491351,5.173583587395518,502576000
5.0893144607543945,5.135527105618402,5.032722565774054,5.090797345444039,342308000
5.1572723388671875,5.1572723388671875,5.074485355549997,5.120450523580141,353640000
5.1805033683776855,5.18915274266029,5.108095614710299,5.1204517290124345,389944000
5.239814281463623,5.261314696310365,5.191130788522182,5.2032399141724825,427700000
5.168887615203857,5.239071498721781,5.121439561727217,5.23536428812212,522988000
5.073992729187012,5.09895242255727,4.9516655797745885,5.072757306145381,978564000
5.3413825035095215,5.403905458025339,5.229928602592915,5.265761992831534,1253256000
5.254642963409424,5.366837870700647,5.239321075647547,5.341384192578789,582376000
5.2929463386535645,5.308268223888868,5.2200441242956535,5.2637854529104,529292000
5.189153671264648,5.239073532086021,5.135280550765362,5.237837637621315,501948000
5.229435443878174,5.293441298725672,5.220539077370883,5.263291977389129,441768000
5.223257541656494,5.321860904044046,5.208183116215073,5.286521955961758,515664000
5.290475368499756,5.302584493660128,5.2020038092899,5.238825636787102,396100000
5.33915901184082,5.3507741566721725,5.298383452473649,5.330262646142137,399176000
5.315171718597412,5.3663625452449475,5.282528415956902,5.3663625452449475,356640000
5.365372180938721,5.366361772001224,5.307009892404061,5.331492601698273,180752000
5.295634746551514,5.375264759168978,5.292419754542222,5.374028477763996,422896000
5.210811138153076,5.310224948071189,5.149728652668905,5.300827606328774,512752000
4.857423782348633,5.1962215283176745,4.729075965965675,5.193501331566848,1396788000
4.963512897491455,5.01223067845714,4.863110449349366,4.926171167659337,823768000
4.888582229614258,4.949170390792957,4.759740114110242,4.928891792530626,811548000
4.616060256958008,4.953374493865104,4.56264403684558,4.947191672279938,1240844000
4.642770290374756,4.76543010658099,4.465705112135214,4.5107131286183835,981488000
4.680356979370117,4.702119017324318,4.571051050780164,4.592318764964375,467032000
4.747870922088623,4.787686171083057,4.701626159653486,4.747128964444853,542600000
4.7355055809021,4.816866673515871,4.727097357650259,4.797824354380898,466876000
4.813899517059326,4.81686734764974,4.733775166365911,4.749602023904172,372748000
4.719430446624756,4.793620058976255,4.695937328805794,4.770374103077045,455016000
4.604190826416016,4.7617193228775125,4.596771722000234,4.760483041316462,554280000
4.611360549926758,4.68233515972763,4.565115807125174,4.597759099493,438164000
4.737236499786377,4.757515099695193,4.5903416464694144,4.6553810859983225,670036000
4.894022464752197,4.896989822522763,4.748116761498448,4.777792225936124,477704000
4.849757194519043,4.8898196005731975,4.821318003982478,4.884626369388688,373100000
4.866819858551025,4.898226401518682,4.81117776974321,4.889076694074151,288820000
4.84431791305542,4.895261117082003,4.835909687774846,4.870284074936696,300904000
4.828983306884766,4.8383806478709745,4.72956950496651,4.807468428884265,466276000
4.882647514343262,4.890313779915156,4.743666086252524,4.773589191009519,355080000
4.875970840454102,4.945214399256057,4.854703590372273,4.869294165398471,329488000
4.88165807723999,4.930623025924699,4.8754757271315174,4.899710803699255,240248000
4.78521203994751,4.907871808026955,4.78521203994751,4.907871808026955,279964000
4.929881572723389,4.933591360514412,4.809942458964509,4.841596170227062,355616000
5.254335880279541,5.284753778982914,5.038692279744409,5.047347664330796,914704000
5.282033443450928,5.392328520910901,5.259776604061165,5.335697302947657,583268000
5.32679557800293,5.364137320806254,5.219962638106845,5.296872468352443,580124000
5.490010738372803,5.564199881452272,5.405434662446462,5.45044313250601,881216000
5.488526344299316,5.535018253549967,5.406918105362958,5.49545065113737,497000000
5.531556606292725,5.535018760028553,5.341632002996717,5.396037343371609,582664000
5.541447639465332,5.595605807119957,5.519932292184847,5.564198796143697,406032000
5.514245986938477,5.563952893596401,5.473689260408631,5.529578517236084,359916000
5.443272113800049,5.626272439863633,5.358696495225671,5.540707701727443,702348000
5.55727481842041,5.567166482700664,5.363888088495557,5.457861021731487,538408000
5.550350666046143,5.604756000305822,5.506826115628589,5.537985495748703,408632000
5.690568923950195,5.714803999828668,5.613659585156645,5.640614857270835,609380000
5.779101848602295,5.780832925562118,5.640862382075304,5.6984827173164545,550944000
5.908190727233887,5.9309418862678775,5.813970156232604,5.8325172044636355,475228000
5.8312811851501465,5.947263801090757,5.775639094591996,5.9114055125440546,579972000
5.844882488250732,5.9289637625735105,5.830044755041723,5.885686372496267,409884000
6.017496585845947,6.017743747767247,5.875794977236887,5.88865447239032,516356000
6.104547023773193,6.135706887326289,5.950233508072355,6.002907785521453,455116000
6.002411365509033,6.093911748720231,5.895826086116765,5.962596597783066,570832000
6.078578472137451,6.1643908186953285,6.045193220405887,6.077836514763459,478576000
5.947511196136475,6.10578209011498,5.887170668388798,5.898546248862593,519224000
5.774897575378418,5.8849454835811335,5.716782917881571,5.860957568757628,718464000
5.284753322601318,5.767725627545427,5.069604064517828,5.613659323529544,1165204000
5.578543663024902,5.581511021404954,5.044874800489906,5.054766938456278,1114800000
5.658172607421875,5.81075547051771,5.60624030362248,5.677462085749544,802932000
5.379221439361572,5.816938145689407,5.378973805746495,5.783800522844356,1144000000
5.739286422729492,5.9076961358391555,5.379221041179716,5.8918692830672486,1674604000
5.639132022857666,5.823369104923519,5.564942866084513,5.820401274510026,1093172000
5.752890110015869,5.799134876730006,5.57038407830632,5.602780225543835,625524000
5.970262050628662,5.999196029418527,5.701449435351645,5.712577852449054,744988000
6.095888614654541,6.142133355541648,5.972734551886348,6.05360082212938,698900000
6.0301103591918945,6.182445626994301,6.020960177404933,6.068688853865527,637656000
6.159693241119385,6.228689154619579,6.04890337706272,6.052613164448751,686240000
5.972488880157471,6.231162731174483,5.968779564131757,6.2242384230288215,892292000
5.992036819458008,6.078149817184924,5.926462337116424,6.00638914307122,534364000
6.085573673248291,6.085573673248291,6.001192826117269,6.051920355000463,415300000
6.101657390594482,6.136300438601345,6.039299432205998,6.131846399854195,469312000
6.088789939880371,6.15931355770936,6.065776855584058,6.074932248622879,455436000
5.988326072692871,6.1392711562606115,5.976695634004016,6.09967895676977,523116000
5.746070384979248,6.040042644648552,5.644862642025156,5.9860981256779695,1040120000
5.853216171264648,5.859650150329668,5.4897100413997615,5.638428314686927,913428000
5.831193447113037,5.87078564064684,5.67950549575482,5.802983903025563,620776000
5.992284774780273,6.011586242662497,5.873508180959398,5.9165646844200595,636808000
5.9843668937683105,6.03657926814393,5.888108278363484,5.88934532815547,581208000
5.968033790588379,6.0118327064517345,5.923739771731018,6.0118327064517345,411912000
6.0707268714904785,6.083593886696444,5.999460824941261,6.015544829936818,505524000
6.1803460121154785,6.260520116996289,6.103883527134607,6.112049657285769,605060000
6.129619598388672,6.29763933761602,6.088295253212967,6.223156306909692,619772000
6.155107498168945,6.199896150169172,6.0927495327023085,6.172676339659171,505496000
6.169954299926758,6.251118154449406,6.1278875356259705,6.168717250377987,401952000
6.198164463043213,6.217218143040637,6.148673980576779,6.186286709493171,399456000
5.963580131530762,6.170201868924437,5.86459964439678,6.14125037732257,713772000
6.175893306732178,6.214743082261215,5.966549214834745,5.966549214834745,554696000
6.150654315948486,6.235777592557299,6.120217511524162,6.169460209638587,438688000
5.984613418579102,6.133826807309546,5.947248478501975,6.0873060008669375,551196000
5.7648749351501465,6.0006958778691075,5.753739604332791,5.9982213074679125,735620000
6.0496931076049805,6.050930157199637,5.837379810157291,5.889344388704261,611424000
5.580524921417236,6.186286039031803,5.440220093756941,6.130609370285283,1409000000
5.4773383140563965,5.6762890342784065,5.369697057369558,5.546129792120194,945904000
5.730727672576904,5.8274808931758715,5.461252895991115,5.545633734081246,916628000
5.469913959503174,5.806448068417353,5.382068811712717,5.660204365773581,922092000
5.576317310333252,5.700043011422476,5.477336843857091,5.6369431115364526,667432000
5.598341941833496,5.608734857797118,5.295461125828994,5.320453681642876,789168000
5.478079795837402,5.669854556810045,5.406566443140622,5.656739755818847,701240000
5.301647663116455,5.483524648274946,5.27244838151466,5.375388285734717,662988000
5.330353260040283,5.492681490445217,5.310309369838306,5.364749006069277,499524000
5.6396660804748535,5.6666381034762585,5.503567499960352,5.560729007611203,761676000
5.598341941833496,5.666143683102983,5.56567835681177,5.6248193347782385,460244000
5.805210590362549,5.823027218750174,5.647089134365777,5.691383153834421,593920000
5.728501796722412,5.877220098020541,5.680248832551012,5.868806649339848,503036000
5.7282538414001465,5.761659844859267,5.633974707547263,5.735182452016005,350792000
5.8779616355896,5.899242569657846,5.724789317354455,5.780465987658981,447224000
5.849010467529297,5.920276520809065,5.759928254911771,5.827482215015968,391364000
5.667628288269043,5.768093618814739,5.612199400782437,5.734687613812913,471996000
5.659463405609131,5.7433491669668975,5.628284652112065,5.6589683024844195,386200000
5.539943695068359,5.7285015021615076,5.513961403693044,5.677279338018206,427508000
5.473626136779785,5.661688818462625,5.408298970812267,5.565678009554363,414596000
5.361283302307129,5.483029561367617,5.203904256581434,5.443931997467432,588492000
5.573101997375488,5.581268130203464,5.4570472888329125,5.523116882170337,375824000
5.600569248199463,5.698807799938222,5.558255161830789,5.679011700258777,400848000
5.565182685852051,5.666637735885002,5.545881693025325,5.616899944862698,327844000
5.620612621307373,5.623334508068194,5.49837125679101,5.557017603806673,253788000
5.600074291229248,5.661689370610136,5.573844212892764,5.617148502905373,268248000
5.765371322631836,5.79160139929542,5.586711344225606,5.631995099609997,443144000
5.915574550628662,5.9187915403877405,5.719345726944048,5.736667253375704,400660000
6.153623104095459,6.210784615886315,6.010348587298739,6.020246872551754,687616000
6.196183681488037,6.198905567771302,6.104873765410481,6.153869134437608,506616000
6.329312324523926,6.331539579913385,6.189007506367563,6.2162273141278686,596760000
6.436954975128174,6.4461103695678,6.364451406325611,6.382268036117418,994080000
6.298381328582764,6.428541028609879,6.199648633755541,6.255077515062053,1214456000
6.318919658660889,6.3963723616826975,6.295164626785843,6.336488971043885,523140000
6.076417446136475,6.258047088441167,5.975952128408505,6.255324729941231,963528000
6.08755350112915,6.149663683447568,6.000945393241282,6.037815703376335,553828000
6.129619598388672,6.223403622420588,6.0732005114772845,6.089284987232719,519784000
6.085821628570557,6.244932842410895,6.080872485725996,6.181585607510226,483716000
6.043755054473877,6.187029582232598,5.9509607470201145,6.183317960966849,640624000
6.0056471824646,6.082357004635487,5.945021365732369,6.057117132611217,518264000
6.129201412200928,6.130439699108636,5.948697718132466,5.949440595823474,442956000
6.1329145431518555,6.175255260241638,6.072251715947464,6.1254867117289615,437372000
6.1722846031188965,6.188626495683605,6.109888543654419,6.1455433673101085,292112000
6.155200004577637,6.2232916190536605,6.108402958673702,6.154209658374583,352684000
6.26414680480957,6.272812925375074,6.164114743271674,6.188875290145177,390996000
6.24433708190918,6.318866174571441,6.2215577049616195,6.232204515798494,493868000
6.378786087036133,6.384976576548407,6.280487271956493,6.289153390552026,421968000
6.55780553817749,6.579842040891412,6.380768277373878,6.4129566555799355,642024000
6.563251972198486,6.600887959109358,6.516206988559896,6.561023339183473,391712000
6.565232753753662,6.568451732951986,6.456782057576324,6.473123949771102,371356000
6.509522438049316,6.573404254560874,6.419146381253443,6.561519155612654,369448000
6.494172096252441,6.536759824406236,6.417909757407693,6.43672775552269,360456000
6.453068256378174,6.523140088699207,6.440192811623613,6.48154271592359,265372000
6.501599311828613,6.513731880357177,6.42929883766844,6.479562808126344,319160000
6.497143268585205,6.578109872484264,6.487981737869057,6.503085819283761,338208000
6.608811378479004,6.665512828840236,6.527349384890198,6.542205994187591,430016000
6.56795597076416,6.622924193580482,6.520663520556211,6.551614079447634,432260000
6.563747406005859,6.581327112651717,6.4966466140529056,6.523882785930545,356268000
6.4419264793396,6.527845273115039,6.314410309922474,6.460496533921874,594932000
6.494912624359131,6.5478996787853685,6.444648667304674,6.483027527505465,369780000
6.366158962249756,6.545176897397114,6.358483189285185,6.526854313030754,359516000
6.213634490966797,6.400328676442418,6.198283416886736,6.386957822439813,434160000
5.920718669891357,6.110878829468901,5.832076312447337,6.107164913280725,665816000
5.991781234741211,6.082404762633554,5.940279452659206,6.034121959998703,478884000
5.8365349769592285,6.101719256592645,5.831087362900096,6.035361319545864,453892000
5.963802337646484,5.975687437246113,5.81895345371171,5.826629227525299,338012000
5.865749835968018,6.041548777267982,5.8645115491881405,6.028921274628643,392300000
5.997972011566162,6.001685928171391,5.775622979162301,5.796174199278412,357572000
5.864264965057373,6.038578649682842,5.855846313849611,6.032636100140193,222732000
6.010104179382324,6.015055910436574,5.880606848884606,5.91948065320206,306216000
6.124001979827881,6.1324206309640275,5.964296965797461,5.985591062121803,296352000
6.171543598175049,6.2079417828424415,6.092805622252826,6.198285314366696,303880000
6.2705841064453125,6.292620608313862,6.143562877955457,6.183922437613081,360016000
6.128953456878662,6.212396136096546,6.1183061738440685,6.17773166172355,367508000
6.2205681800842285,6.268603517602704,6.164362131396891,6.174266538924395,345508000
6.173274993896484,6.2391379738529364,6.1311822113942895,6.2391379738529364,246988000
6.145543098449707,6.198530630795471,6.133163063396392,6.145543098449707,197036000
6.281478404998779,6.296582483453571,6.0707670179655695,6.09627044003785,362136000
6.232204914093018,6.287916017740932,6.181198545023499,6.274050227013998,277640000
6.240375518798828,6.274050121159605,6.198283210383994,6.213386815484689,235752000
6.212148666381836,6.276773353136115,6.2012539148948,6.237899553701707,222352000
6.175504207611084,6.187389307455614,6.02372242449363,6.185656083406126,301584000
6.158170700073242,6.31019992041259,6.1405905224254544,6.223538263500658,354620000
6.236414432525635,6.249042409014918,6.1096406752094525,6.16758041370421,319112000
6.309952735900879,6.346845847042697,6.199521343224145,6.216358645268822,325124000
